id,name,calories,carbs,fat,restaurant_id,category_id
3721,All Natural Sonoma Chicken Stew with 1 Mini Dry Jack Biscuit-You Pick Two®,370,33,20,35,14
3722,All Natural Sonoma Chicken Stew with 2 Mini Dry Jack Biscuits,630,57,34,35,14
3723,All Natural Steak Chili with Cornbread,510,56,18,35,14
3724,All Natural Steak Chili with Cornbread – You Pick Two®,340,38,12,35,14
3725,Apple,80,21,0,35,3
3726,Apple Crunch Muffin,450,80,12,35,17
3727,Asiago Cheese,330,55,6,35,18
3728,Asiago Cheese Bagel with Bacon,610,54,28,35,23
3729,Asiago Cheese Bagel with Egg and Cheese,490,54,19,35,23
3730,Asiago Cheese Bagel with Sausage,650,55,32,35,23
3731,Asiago Cheese Demi,160,22,4,35,18
3732,Asiago Cheese Loaf,160,23,4,35,18
3733,"Bacon, Egg & Cheese on Ciabatta",510,43,25,35,23
3734,Baked lays potato chips,130,26,2,35,3
3735,Baked Potato,350,33,21,35,3
3736,Baked Potato – You Pick Two®,250,24,15,35,14
3737,Bear Claw,550,68,28,35,17
3738,Blueberry,330,68,1,35,18
3739,Breakfast Power on Whole Grain,340,31,15,35,23
3740,Brewed Tea – Acai,0,0,0,35,1
3741,Brewed Tea – Black,0,0,0,35,1
3742,Brewed Tea- Acai,0,0,0,35,1
3743,Brewed Tea- Black,0,0,0,35,1
3744,Broccoli Cheddar,300,21,19,35,14
3745,Broccoli Cheddar – You Pick Two®,200,14,12,35,14
3746,Caffe Latte,120,11,4,35,25
3747,Caffe Mocha,380,50,16,35,25
3748,Candy,420,59,19,35,4
3749,Cappuccino,120,11,4,35,25
3750,Caramel,600,97,22,35,1
3751,Caramel Latte,420,53,18,35,25
3752,Carrot Cake with Walnuts,590,86,24,35,17
3753,Chai Tea Latte,200,33,4,35,25
3754,Cheese Pastries,400,44,22,35,17
3755,Cherry Pastries,430,60,18,35,17
3756,Chive & Onion,70,2,6,35,32
3757,Chive & Onion,130,4,11,35,32
3758,Chocolate Chip Bagel,370,69,6,35,18
3759,Chocolate Chip Muffie,320,46,14,35,17
3760,Chocolate Chipper,440,59,23,35,4
3761,Chocolate Chipper Petites,110,15,6,35,4
3762,Chocolate Pastries,410,47,23,35,17
3763,Ciabatta,150,27,2,35,18
3764,Cinnamon Chip Scones,610,76,30,35,17
3765,Cinnamon Coffee Crumb Cake- café serving,470,53,25,35,4
3766,Cinnamon Coffee Crumb Cake- whole unsliced serving,220,25,12,35,4
3767,Cinnamon Crunch,430,80,8,35,18
3768,Cinnamon Raisin Loaf,170,32,3,35,18
3769,Cinnamon Roll,630,91,24,35,4
3770,Cinnamon Swirl & Raisin,320,64,2,35,18
3771,Cobblestone,650,122,13,35,4
3772,Coffee,5,0,0,35,25
3773,Coffee,5,0,0,35,25
3774,Coffee,5,0,0,35,25
3775,"Coffee, Decaf",5,0,0,35,25
3776,"Coffee, Decaf",5,0,0,35,25
3777,"Coffee, Decaf",5,0,0,35,25
3778,Cornbread Muffie,220,32,9,35,17
3779,Country Loaf,140,27,0,35,18
3780,Country Miche,140,28,0,35,18
3781,Cranberry Orange Muffin,480,71,19,35,17
3782,Cream of Chicken & Wild Rice,310,29,17,35,14
3783,Cream of Chicken & Wild Rice – You Pick Two®,220,20,12,35,14
3784,Creamy Tomato,380,36,23,35,14
3785,Creamy Tomato – You Pick Two®,300,29,18,35,14
3786,Double Fudge Brownie with Icing,470,76,18,35,4
3787,"Dry Jack Cheese Biscuit, mini",160,16,9,35,18
3788,Easter Egg Shaped Shortbread,460,62,22,35,4
3789,Egg & Cheese on Ciabatta,390,43,15,35,23
3790,Everything,300,59,2,35,18
3791,Focaccia,180,28,4,35,18
3792,Focaccia with Asiago Cheese,160,23,5,35,18
3793,Four Cheese,480,37,29,35,17
3794,French Baguette,150,30,1,35,18
3795,French baguette,180,36,1,35,3
3796,French Croissant,300,32,17,35,17
3797,French Miche,140,28,0,35,18
3798,French Onion,210,25,10,35,14
3799,French Onion – You Pick Two®,180,20,9,35,14
3800,French Toast,350,67,5,35,18
3801,French Toast Bagel Breakfast with Sausage,670,69,31,35,23
3802,Fresh Apple Pastries,360,45,17,35,17
3803,Fresh Fruit Cup,60,17,0,35,17
3804,Full Asiago Roast Beef on Asiago Cheese,700,64,27,35,12
3805,Full Asian Sesame Chicken,450,33,24,35,11
3806,Full Bacon Turkey Bravo® on XL Tomato Basil,800,83,29,35,12
3807,Full BBQ Chopped Chicken,500,50,22,35,11
3808,Full Caesar,390,25,27,35,11
3809,Full Chicken Caesar,510,29,29,35,11
3810,Full Chicken Caesar on Three Cheese,720,69,32,35,12
3811,Full Chipotle Chicken on Artisan French,830,72,37,35,12
3812,Full Chopped Chicken Cobb,500,11,36,35,11
3813,Full Chopped Steak & Blue Cheese,790,35,54,35,11
3814,Full Classic Cafe,170,18,11,35,11
3815,Full Cuban Chicken Panini,860,87,36,35,12
3816,Full Frontega Chicken® on Focaccia,850,79,38,35,12
3817,Full Fuji Apple with Chicken,560,36,34,35,11
3818,Full Greek,370,14,34,35,11
3819,Full Italian Combo on Ciabatta,980,95,41,35,12
3820,Full Mediterranean Salmon,580,29,38,35,11
3821,Full Mediterranean Veggie on XL Tomato Basil,590,96,13,35,12
3822,Full Napa Almond Chicken Salad on Sesame Semolina,690,90,26,35,12
3823,Full Roasted Turkey Artichoke on Foccacia with Asiago Cheese,780,78,33,35,12
3824,Full Salmon Caesar,550,16,39,35,11
3825,Full Salmon Club Croissant,820,38,57,35,12
3826,Full Sierra Turkey on Focaccia with Asiago Cheese,920,79,49,35,12
3827,Full Smoked Ham & Swiss on Stone-Milled Rye,590,64,17,35,12
3828,Full Smoked Turkey Breast on Country,420,66,3,35,12
3829,Full Smokehouse Turkey® on Three Cheese,710,68,26,35,12
3830,Full Steak & White Cheddar on French Baguette,970,111,33,35,12
3831,Full Steak Balsamico,880,96,32,35,12
3832,Full Thai Chopped Chicken,470,45,19,35,11
3833,Full Tomato & Mozzarella on Ciabatta,770,96,29,35,12
3834,Full Tuna Salad on Honey Wheat,510,65,16,35,12
3835,Half Asiago Roast Beef on Asiago Cheese,350,32,14,35,12
3836,Half Asian Sesame Chicken,230,17,12,35,11
3837,Half Bacon Turkey Bravo® on XL Tomato Basil,400,42,14,35,12
3838,Half BBQ Chopped Chicken,250,25,11,35,11
3839,Half Caesar,200,13,14,35,11
3840,Half Chicken Caesar,260,14,15,35,11
3841,Half Chicken Caesar on Three Cheese,360,35,16,35,12
3842,Half Chipotle Chicken on Artisan French,420,36,19,35,12
3843,Half Chopped Chicken Cobb,250,5,18,35,11
3844,Half Chopped Steak & Blue Cheese,390,17,27,35,11
3845,Half Classic Cafe,80,9,5,35,11
3846,Half Cuban Chicken Panini,430,44,18,35,12
3847,Half Frontega Chicken® on Focaccia,430,39,19,35,12
3848,Half Fuji Apple with Chicken,280,18,17,35,11
3849,Half Greek,190,7,17,35,11
3850,Half Italian Combo on Ciabatta,490,47,21,35,12
3851,Half Mediterranean Salmon,290,15,19,35,11
3852,Half Mediterranean Veggie on XL Tomato Basil,300,48,6,35,12
3853,Half Napa Almond Chicken Salad on Sesame Semolina,340,45,13,35,12
3854,Half Roasted Turkey Artichoke on Foccacia with Asiago Cheese,390,39,17,35,12
3855,Half Salmon Caesar,270,8,20,35,11
3856,Half Salmon Club Croissant,410,19,28,35,12
3857,Half Sierra Turkey on Focaccia with Asiago Cheese,460,39,25,35,12
3858,Half Smoked Ham & Swiss on Stone-Milled Rye,290,32,8,35,12
3859,Half Smoked Turkey Breast on Country,210,33,1,35,12
3860,Half Smokehouse Turkey® on Three Cheese,360,34,13,35,12
3861,Half Steak & White Cheddar on French Baguette,480,56,16,35,12
3862,Half Steak Balsamico,440,48,16,35,12
3863,Half Thai Chopped Chicken,230,22,10,35,11
3864,Half Tomato & Mozzarella on Ciabatta,380,48,15,35,12
3865,Half Tuna Salad on Honey Wheat,260,33,8,35,12
3866,Ham and Swiss,490,37,30,35,17
3867,Honey Wheat Loaf,170,30,3,35,18
3868,Hot Chocolate,380,50,16,35,1
3869,Hot Cross Buns,220,38,6,35,18
3870,Iced Chai Tea Latte,160,26,3,35,1
3871,Iced Infused Green Tea (with passionfruit & papaya),130,33,0,35,1
3872,Jalapeno & Cheddar,310,56,3,35,18
3873,Jalapeno & Cheddar Bagel with Bacon,590,57,25,35,23
3874,Jalapeno & Cheddar Bagel with Egg and Cheese,470,57,16,35,23
3875,Jalapeno & Cheddar Bagel with Sausage,630,58,29,35,23
3876,Jalapeno & Cheddar Bagel with Smoked Ham,500,57,17,35,23
3877,Lemonade,160,41,0,35,1
3878,Low Fat Cranberry Orange Smoothie,300,65,1,35,1
3879,Low Fat Garden Vegetable with Pesto,150,26,5,35,14
3880,Low Fat Garden Vegetable with Pesto – You Pick Two®,100,18,3,35,14
3881,Low Fat Mango Smoothie,230,51,1,35,1
3882,Low Fat Strawberry Smoothie with Ginseng,260,59,1,35,1
3883,Low Fat Wild Berry Smoothie,290,67,1,35,1
3884,Low-Fat Vegetarian Black Bean,240,50,2,35,14
3885,Low-Fat Vegetarian Black Bean – You Pick Two®,170,35,2,35,14
3886,Mango,330,61,10,35,1
3887,Mediterranean Egg White on Ciabatta,410,47,15,35,23
3888,Mint Crinkle,400,66,14,35,4
3889,Mocha,570,94,20,35,1
3890,New England Clam Chowder,630,27,54,35,14
3891,New England Clam Chowder – You Pick Two®,420,18,36,35,14
3892,Oatmeal Raisin,390,62,14,35,4
3893,Orange Juice – Large,200,46,0,35,1
3894,Orange Juice – Small,110,26,0,35,1
3895,Orange Scones,550,81,21,35,17
3896,Orange- mini Scones,180,27,7,35,17
3897,Organic Apple Juice,120,29,0,35,1
3898,Organic Chocolate Milk,170,25,5,35,1
3899,Organic Milk,120,12,4,35,1
3900,Panera Kids Deli Sandwich – Roast Beef,320,35,10,35,15
3901,Panera Kids Deli Sandwich – Smoked Ham,300,35,9,35,15
3902,Panera Kids Deli Sandwich – Smoked Turkey,290,35,8,35,15
3903,Panera Kids Grilled Cheese Sandwich,360,46,13,35,15
3904,Panera Kids Mac & Cheese,490,37,30,35,15
3905,"Panera Kids Organic Yogurt (blueberry, strawberry)",60,11,0,35,15
3906,Panera Kids Peanut Butter & Jelly Sandwich,410,56,18,35,15
3907,Panera potato chips,160,19,8,35,3
3908,Pastry Ring – Apple Cherry Cheese,230,30,10,35,17
3909,Pecan Braid Pastries,470,53,26,35,17
3910,Pecan Roll,740,89,40,35,4
3911,Pickle spear,5,1,0,35,3
3912,Plain,290,59,1,35,18
3913,Plain,100,1,10,35,32
3914,Plain,180,2,18,35,32
3915,Pumpkin Muffie,290,45,11,35,17
3916,Pumpkin Muffin,590,91,22,35,17
3917,Reduced Fat Hazelnut,80,3,6,35,32
3918,Reduced Fat Hazelnut,140,6,11,35,32
3919,Bacon Biscuit,400,37,25,36,17
3920,Baguette,90,18,2,36,3
3921,Biscuit,260,26,15,36,3
3922,Blackened Bbq Chicken Po’ Boy,340,49,7,36,12
3923,Blackened Tenders (3 Pcs),170,2,2,36,8
3924,Bonafide Mild Chicken (Breast),440,16,27,36,8
3925,Bonafide Mild Chicken (Leg),160,5,9,36,8
3926,Bonafide Mild Chicken (Thigh),280,7,21,36,8
3927,Bonafide Mild Chicken (Wing),210,8,14,36,8
3928,Bonafide Spicy Chicken (Breast),420,13,27,36,8
3929,Bonafide Spicy Chicken (Leg),170,5,10,36,8
3930,Bonafide Spicy Chicken (Thigh),260,8,18,36,8
3931,Bonafide Spicy Chicken (Wing),210,8,14,36,8
3932,Butterfly Shrimp (8 Shrimp),290,21,17,36,9
3933,Cajun Fries,260,30,14,36,6
3934,Cajun Fries,770,89,41,36,6
3935,Cajun Rice,170,25,5,36,3
3936,Cajun Rice,510,75,15,36,3
3937,Catfish Fillet,460,27,29,36,9
3938,Cheddar Cheese Tortilla,140,21,4,36,3
3939,Chicken & Sausage Jambalaya,220,20,11,36,8
3940,Chicken Biscuit,490,47,26,36,17
3941,Chicken Livers (10),1190,65,80,36,8
3942,Chicken Po’ Boy,660,61,34,36,12
3943,Cole Slaw,220,19,15,36,3
3944,Cole Slaw,660,58,46,36,3
3945,Corn On The Cob,190,37,2,36,3
3946,Egg & Sausage Biscuit,690,43,45,36,17
3947,Egg Biscuit,510,41,29,36,17
3948,Green Beans,40,6,1,36,3
3949,Green Beans,120,18,4,36,3
3950,Grits,370,80,5,36,17
3951,Hashbrowns,360,41,20,36,17
3952,Hot Cinnamon Apple Pie,320,40,6,36,4
3953,Hot Sweet Potato Pie,350,41,19,36,4
3954,Loaded Chicken Wrap,310,33,13,36,8
3955,Macaroni & Cheese,200,26,7,36,3
3956,Macaroni & Cheese,600,78,21,36,3
3957,Mardi Gras Cheesecake,310,32,19,36,4
3958,Mashed Potatoes,110,18,4,36,3
3959,Mashed Potatoes,330,54,12,36,3
3960,Mild Tenders (3 Pcs),340,26,14,36,8
3961,Mississippi Mud Pie,280,51,7,36,4
3962,Nuggets (4 Pcs),150,10,9,36,8
3963,Nuggets (6 Pcs),230,14,14,36,8
3964,Onion Rings,280,25,19,36,3
3965,Onion Rings,560,50,38,36,3
3966,Onion Rings,830,74,56,36,3
3967,Popcorn Shrimp,330,28,9,36,9
3968,Red Beans& Rice,230,23,14,36,3
3969,Red Beans& Rice,690,69,42,36,3
3970,Sausage & Gravy Biscuit,510,42,33,36,17
3971,Sausage Biscuit,540,41,36,36,17
3972,Shrimp Po’ Boy,690,66,42,36,12
3973,Sliced Pecan Pie,410,52,21,36,4
3974,Spicy Tenders (3 Pcs),310,16,15,36,8
3975,6 Meat Deli Stack (Large),1060,101,48,37,5
3976,6 Meat Deli Stack (Regular),780,73,36,37,5
3977,6 Meat Deli Stack (Small),500,46,23,37,5
3978,Baja Chicken  (Regular),970,82,47,37,12
3979,Baja Chicken (Large),1350,113,65,37,12
3980,Baja Chicken (Small),590,51,29,37,12
3981,Basil Pesto Chicken (Large),680,5,28,37,12
3982,Basil Pesto Chicken (Small),380,3,16,37,12
3983,"Beef, Bacon and Cheddar (Slider)",260,25,11,37,12
3984,Black Angus on Rosemary Parmesan (Large),1050,115,41,37,12
3985,Black Angus on Rosemary Parmesan (Regular),770,84,30,37,12
3986,Black Angus on Rosemary Parmesan (Small),500,52,20,37,12
3987,BLT Classic (Slider),220,24,9,37,12
3988,Broccoli Cheese (Bread Bowl),740,106,22,37,14
3989,Broccoli Cheese (Large),270,24,14,37,14
3990,Broccoli Cheese (Small),180,17,9,37,14
3991,California Chicken Club (Large),1210,104,54,37,12
3992,California Chicken Club (Regular),870,75,40,37,12
3993,California Chicken Club (Small),530,47,25,37,12
3994,Chicken Bacon Ranch (Large),810,60,39,37,12
3995,Chicken Bacon Ranch (Small),460,34,23,37,12
3996,Chicken Carbonara (Large),1280,95,61,37,12
3997,Chicken Carbonara (Regular),920,69,44,37,12
3998,Chicken Carbonara (Small),550,43,27,37,12
3999,Chicken Noodle (Large),210,26,7,37,14
4000,Chicken Noodle (Small),140,19,4,37,14
4001,Chili (Bread Bowl),840,115,24,37,14
4002,Chili (Large),430,40,17,37,14
4003,Chili (Small),280,27,11,37,14
4004,Chocolate Brownie,400,54,20,37,4
4005,Cinnamon Sugar Cookie,510,73,22,37,4
4006,Classic Italian (Large),1150,99,61,37,12
4007,Classic Italian (Regular),850,72,45,37,12
4008,Classic Italian (Small),540,45,29,37,12
4009,Cobb (Large),620,13,52,37,11
4010,Cobb (Small),310,7,26,37,11
4011,Cobb (Wrap),930,66,60,37,16
4012,Double Cheese Prime Rib (Large),1110,102,52,37,12
4013,Double Cheese Prime Rib (Regular),810,75,38,37,12
4014,Double Cheese Prime Rib (Small),520,47,25,37,12
4015,French Dip (Large),1200,101,66,37,12
4016,French Dip (Regular),880,74,48,37,12
4017,French Dip (Small),560,48,30,37,12
4018,Greek Chicken (Large),750,60,36,37,12
4019,Greek Chicken (Small),430,34,21,37,12
4020,Harvest Chicken (Large),510,56,29,37,11
4021,Harvest Chicken (Small),260,28,14,37,11
4022,Harvest Chicken (Wrap),820,109,37,37,16
4023,Honey Bacon Club (Large),1080,114,46,37,12
4024,Honey Bacon Club (Regular),770,81,33,37,12
4025,Honey Bacon Club (Small),480,51,21,37,12
4026,Honey Mustard Chicken  (Large),720,27,56,37,11
4027,Honey Mustard Chicken (Small),360,14,28,37,11
4028,Honey Mustard Chicken (Wrap),1030,80,64,37,16
4029,Little Italy (Large),790,3,45,37,12
4030,Little Italy (Small),480,2,28,37,12
4031,Lobster & Seafood Salad (Large),550,18,50,37,11
4032,Lobster & Seafood Salad (Small),350,10,32,37,11
4033,Lobster & Seafood Salad (Wrap),860,71,58,37,16
4034,Lobster & Seafood Salad Sub (Large),1020,98,57,37,12
4035,Lobster & Seafood Salad Sub (Regular),760,75,41,37,12
4036,Lobster & Seafood Salad Sub (Small),480,47,25,37,12
4037,Marinara,260,31,10,37,12
4038,Marshmallow Treat,340,66,8,37,4
4039,Meatball (Large),1250,104,72,37,12
4040,Meatball (Regular),950,77,56,37,12
4041,Meatball (Slider),360,28,21,37,12
4042,Meatball (Small),590,48,35,37,12
4043,Mediterranean Chicken (Large),770,18,63,37,11
4044,Mediterranean Chicken (Small),390,9,32,37,11
4045,Mediterranean Chicken (Wrap),1080,71,71,37,16
4046,Mesquite Chicken (Large),1190,99,53,37,12
4047,Mesquite Chicken (Regular),850,72,38,37,12
4048,Mesquite Chicken (Small),510,45,24,37,12
4049,Monster Meatball,330,27,19,37,15
4050,Peppercorn Caesar with Chicken (Large),740,15,62,37,11
4051,Peppercorn Caesar with Chicken (Small),370,7,31,37,11
4052,Peppercorn Caesar with Chicken (Wrap),1050,68,70,37,16
4053,Peppercorn Prime Rib (Large),1110,99,57,37,12
4054,Peppercorn Prime Rib (Regular),810,72,42,37,12
4055,Peppercorn Prime Rib (Small),520,45,26,37,12
4056,Pestos (Large),1080,98,43,37,12
4057,Pestos (Regular),770,71,31,37,12
4058,Pestos (Small),450,44,18,37,12
4059,Prime Rib Philly (Large),1110,99,57,37,12
4060,Prime Rib Philly (Regular),890,80,45,37,12
4061,Prime Rib Philly (Small),560,50,28,37,12
4062,Qkidz Cookie,190,26,9,37,
4063,Smoky Chipotle Turkey (Slider),250,24,12,37,12
4064,Sonoma Turkey (Large),610,61,25,37,12
4065,Sonoma Turkey (Small),360,35,15,37,12
4066,The Traditional (Large),980,99,44,37,12
4067,The Traditional (Regular),720,72,32,37,12
4068,The Traditional (Small),450,45,20,37,12
4069,Triple Play Cheese Melt,260,29,11,37,12
4070,Turkey Bacon Guacamole,1160,106,57,37,12
4071,Turkey Bacon Guacamole (Regular),850,77,42,37,12
4072,Turkey Bacon Guacamole (Small),540,49,27,37,12
4073,Turkey Club (Slider),250,25,10,37,12
4074,Ultimate Chocolate Chunk Cookie,500,68,24,37,4
4075,Ultimate Turkey Club (Large),990,98,42,37,12
4076,Ultimate Turkey Club (Regular),730,71,31,37,12
4077,Ultimate Turkey Club (Small),470,45,20,37,12
4078,A.1.® Peppercorn Burger,1029,69,59,38,7
4079,Absolut Lemonade,202,31,0,38,1
4080,Absolutely Absolut Freckled Lemonade,350,39,0,38,1
4081,All-American Patty Melt,1315,60,98,38,7
4082,Apple Harvest Chicken Salad,812,64,44,38,11
4083,Arctic Cod Fish & Chips,1117,83,67,38,5
4084,Avo-Cobb-o Salad,726,40,37,38,11
4085,Bailey’s Irish Cream Shake,381,40,17,38,1
4086,Banana Daiquiri,353,66,0,38,1
4087,Birthday Sundae,376,49,18,38,4
4088,Blackened Chicken Sandwich,686,52,33,38,12
4089,Bleu Ribbon Burger,1001,70,57,38,7
4090,BLTA Croissant,763,56,44,38,12
4091,Bruschetta Chicken Sandwich,671,55,30,38,12
4092,Buffalo Clucks & Fries,1696,100,121,38,5
4093,Burnin Love Burger,931,54,60,38,7
4094,Caesar’s Chicken Wrap,851,69,43,38,16
4095,California Chicken Sandwich,829,53,43,38,12
4096,Carnival Corn Dog,295,36,12,38,15
4097,Cheesy Mac ‘n Cheesy,420,42,22,38,15
4098,Cherry Lime Flip,260,43,0,38,1
4099,Chick On A Stick,152,0,4,38,15
4100,Chick-Chick-Chicken Fingers Kid’s Meal,372,19,22,38,15
4101,Chick-n-Cheese Quesadilla,568,33,26,38,15
4102,Chicken Caprese Sandwich,676,52,29,38,12
4103,Chicken Tortilla Soup Bowl,414,32,20,38,14
4104,Chicken Tortilla Soup Cup,207,16,10,38,14
4105,Chili Chili con Queso,1370,109,88,38,10
4106,"Clam Chowder Soup, Bowl",695,50,43,38,14
4107,"Clam Chowder Soup, Cup",347,25,22,38,14
4108,Clam Strips,1440,139,84,38,9
4109,Classic Banana Malt,471,73,18,38,2
4110,Classic Banana Milkshake,378,59,15,38,2
4111,Classic Chocolate Malt,509,83,18,38,2
4112,Classic Chocolate Milkshake,437,71,16,38,2
4113,Classic Creamy Mac ‘N’ Cheese,1230,91,73,38,5
4114,Classic Creamy Mac n Cheese,410,28,25,38,3
4115,Classic Mint Brownie Shake,479,66,24,38,2
4116,Classic Mojito,240,40,0,38,1
4117,Classic Peach Malt,471,73,18,38,2
4118,Classic Peach Milkshake,378,59,15,38,2
4119,Classic Raspberry Malt,666,99,18,38,2
4120,Classic Raspberry Milkshake,271,33,15,38,2
4121,Classic Rookie Magic Shake,586,83,27,38,2
4122,Classic Strawberry Malt,426,62,18,38,2
4123,Classic Strawberry Milkshake,334,48,15,38,2
4124,Classic Vanilla Malt,414,60,18,38,2
4125,Classic Vanilla Milkshake,323,45,15,38,2
4126,Clucks & Fries,1452,100,92,38,5
4127,Clucks & Shrimp Combo,1067,69,70,38,5
4128,Coleslaw,252,23,18,38,3
4129,Creamy Spinach & Artichoke Dip,1117,101,60,38,10
4130,Crispy Arctic Cod Sandwich,608,62,29,38,12
4131,Crispy Chicken Sandwich,912,70,54,38,12
4132,Crispy Chicken Tender Salad,1450,86,97,38,11
4133,Electric Watermelon,360,47,0,38,1
4134,Ensenada Chicken Platter 1pc,579,24,36,38,5
4135,Ensenada Chicken Platter 2pc,720,24,38,38,5
4136,Flat On Your Beak,280,31,0,38,1
4137,Freckled Lemonade,126,32,0,38,1
4138,Freckled Lemonade Light,68,17,0,38,1
4139,"French Onion Soup, Bowl",508,45,25,38,14
4140,"French Onion Soup, Cup",254,22,13,38,14
4141,Garden Burger,479,74,13,38,7
4142,Gold Margarita – Frozen,169,18,0,38,1
4143,Gold Margarita – Mango,390,74,0,38,1
4144,Gold Margarita – Peach,274,45,0,38,1
4145,Gold Margarita – Raspberry,463,67,0,38,1
4146,Gold Margarita – Rocks,174,20,0,38,1
4147,Gold Margarita – Strawberry,203,25,0,38,1
4148,Gourmet Cheeseburger,934,54,60,38,7
4149,Grilled Cheesewich,430,31,29,38,15
4150,Grilled Chicken alla Caprese,646,35,34,38,11
4151,Grilled Salmon Sandwich,569,52,22,38,12
4152,Grilled Turkey Burger,642,50,37,38,7
4153,Groovy Smoothie,314,76,2,38,2
4154,Guacamole & Salsa with Chips,780,87,46,38,10
4155,Guacamole Bacon Burger,1052,56,64,38,7
4156,Hawaiian Heart Throb Smoothie,431,100,3,38,2
4157,Hot Apple Crisp,784,165,13,38,4
4158,Hot Fudge Sundae,800,111,36,38,4
4159,House Salad,115,10,3,38,11
4160,Jumbo Shrimp & Slaw Platter,1256,148,56,38,5
4161,Jump Starter Cheese Sticks,603,48,33,38,10
4162,Jump Starter Clam Strips,670,42,50,38,10
4163,Jump Starter Jalapeno Coins,773,49,61,38,10
4164,Jump Starter Kettle-Cooked Chips,725,50,56,38,10
4165,Jump Starter Mushrooms,320,44,12,38,10
4166,Jump Starter Onion Rings,653,71,38,38,10
4167,Jump Starter Zucchini,435,15,39,38,10
4168,Jungle Shake,453,56,15,38,2
4169,Just-In Quesadilla Vegetarian,938,77,53,38,10
4170,Just-In Quesadilla w/Chicken,1136,78,60,38,10
4171,Kahlua Jamaican Shake,313,38,11,38,2
4172,Kettle-Cooked Chips,725,50,56,38,3
4173,Kid’s Apple Slices,20,8,0,38,15
4174,Kid’s Banana Malt,471,73,18,38,15
4175,Kid’s Banana Milkshake,378,59,15,38,15
4176,Kid’s Chocolate Malt,509,83,18,38,15
4177,Kid’s Chocolate Milk,274,39,9,38,15
4178,Kid’s Chocolate Milkshake,437,71,16,38,15
4179,Kid’s Freckled Lemonade,80,21,0,38,15
4180,Kid’s Freckled Lemonade light,31,8,0,38,15
4181,Kid’s Mandarin Oranges,28,7,0,38,15
4182,Kid’s Melon Wedges,61,15,0,38,15
4183,Kid’s Milk,220,16,12,38,15
4184,Kid’s Mint Brownie Shake,479,66,24,38,15
4185,Kid’s Peach Malt,471,73,18,38,15
4186,Kid’s Peach Milkshake,378,59,15,38,15
4187,Kid’s Raspberry Malt,666,99,18,38,15
4188,Kid’s Raspberry Milkshake,271,33,15,38,15
4189,Kid’s Rookie Magic Milkshake,586,83,27,38,15
4190,Kid’s Root Beer Float,138,30,3,38,15
4191,Kid’s Side Baby Carrots & Ranch,300,6,30,38,15
4192,Kid’s Side Broccoli,20,4,0,38,15
4193,Kid’s Side Salad,38,7,1,38,15
4194,Kid’s Steak Fries,217,30,9,38,15
4195,Kid’s Strawberry Malt,426,62,18,38,15
4196,Kid’s Strawberry Milkshake,334,48,15,38,15
4197,Kid’s Strawberry Smoothie,122,30,0,38,15
4198,Kid’s Sundae,376,49,18,38,15
4199,Kid’s Vanilla Malt,414,60,18,38,15
4200,Kid’s Vanilla Milkshake,323,45,15,38,15
4201,Kids Groovy Smoothie,207,49,2,38,15
4202,Kids Hawaiian Heart Throb Smoothie,300,69,2,38,15
4203,Kids Raspberry Limeade,112,29,0,38,15
4204,Lettuce-Wrap Your Burger,422,8,27,38,7
4205,Melon Wedges,61,15,0,38,3
4206,Mighty Caesar Salad,648,43,44,38,11
4207,Mighty Caesar w/ Blackened Chicken Salad,800,43,47,38,11
4208,Mighty Caesar w/ Blackened Salmon Salad,790,43,48,38,11
4209,Mighty Caesar w/ Grilled Chicken Salad,800,43,47,38,11
4210,Mighty Caesar w/ Grilled Salmon Salad,865,43,51,38,11
4211,Monster Malt Banana,815,129,30,38,2
4212,Monster Malt Chocolate,904,148,31,38,2
4213,Monster Malt Peach,815,129,30,38,2
4214,Monster Malt Raspberry,1105,168,30,38,2
4215,Monster Malt Strawberry,749,113,30,38,2
4216,Monster Malt Vanilla,757,113,31,38,2
4217,Monster Rookie Magic Shake,883,127,40,38,2
4218,Monster Shake Banana,646,99,27,38,2
4219,Monster Shake Chocolate,735,118,28,38,2
4220,Monster Shake Mint Brownie,848,120,42,38,2
4221,Monster Shake Peach,646,99,27,38,2
4222,Monster Shake Raspberry,936,138,27,38,2
4223,Monster Shake Strawberry,579,83,27,38,2
4224,Monster Shake Vanilla,588,83,28,38,2
4225,Mountain High Mudd Pie,1373,184,63,38,4
4226,Nacho Ordinary Chili Nachos,1963,132,129,38,10
4227,Nacho Ordinary Chili Nachos w/Chicken,2090,133,131,38,10
4228,Natural Burger,571,52,24,38,7
4229,Nuclear Ice Tea,280,24,0,38,1
4230,One Great Margarita – Peach,291,48,0,38,1
4231,One Great Margarita – Raspberry,576,83,0,38,1
4232,One Great Margarita – Rocks,191,22,0,38,1
4233,One Great Margarita – Strawberry,251,36,0,38,1
4234,One Great Margarita-Frozen,197,24,0,38,1
4235,One Great Margarita-Mango,395,73,0,38,1
4236,Parmesan Noodles,427,43,24,38,15
4237,Peach Daiquiri,255,45,0,38,1
4238,Peach Iced Tea,103,26,0,38,1
4239,Platinum Patron Margarita,180,19,0,38,1
4240,Pomegranate Iced Tea,96,23,0,38,1
4241,Prime Rib Dip,1008,74,55,38,5
4242,Pub Burger,957,57,55,38,7
4243,Rad Chicken Burger,302,28,6,38,15
4244,Rad Garden Burger,282,40,6,38,15
